tract2010,24 Hour Parking Violation - DPD,A/C or Heat Inoperable - CCS,Abandoned Substance Urgent - OEQS,Abandoned Substance Urgent - TWM,Advertising Sign Violation - SDC,Air Pollution Complaint - OEQ,Air Pollution Complaint - OEQS,Alley Repair - Routine - PBW,Alley Rumble Strips - Maintenance - TRN,Alley Rumble Strips New - TRN,Alley/Sidewalk/Street Repair - Hazardous - PBW,Animal Aggressive Behavior - DAS,Animal Bite - DAS,Animal Confined - DAS,Animal Lack of Care - DAS,Animal Loose - DAS,Animal Nuisance - DAS,Animal Police Assist - DAS,Animal Wildlife - DAS,Apartment� - Utility Cut Off�- CCS,Assist Fire/Police - PBW,Barricades - Pickup/Reset/Replace - PBW,Bike Paths/Routes - PBW,Bike Paths/Routes - TRN,Bike Share - TRN,Boarding Home Facilities - CCS,Boarding Home Inspections - CCS,Bond Program Projects - PBW,Brush Busters - SAN,Building Permits Violation - SDC,Bulky Trash Violations - CCS,Chemical Spill Urgent - OEQS,Chemical Spill Urgent - TWM,Chronic Noise Complaint - DPD,City Hall on the Go Request - 311,City Property Management/ Real Estate - SDC,Code Concern - CCS,Code General - CCS,Community Care Services - OCC,Community Cleanup Event - PNV,Complaint/Compliment,Complaint/Compliment - 311,Construction Rest Break - CCS,Construction Rest Break - Life Hazard - CCS,Construction Right of Way/Status - PBW,Construction Site Complaint - SDC,Consumer Protection Complaint�- CCS,Cost Plus - SAN,Court and Detention Services - CDS,Creek Bank Erosion - DWU,Creek Bank Erosion - TWM,Creek/Culvert Blockage - DWU,Creek/Culvert Blockage - TWM,Creek/Culvert Maintenance -DWU,Creek/Culvert Maintenance -TWM,Criminal Activities - DPD,Damage Repair - SAN,Dead Animal Pick Up,Dead Animal Pick Up - DAS,Dead Animal Pick Up - SAN,Drainage Ditch Cleaning/Repairs - PBW,Dumpster Violation - CCS,Educational Request - DFR,Extra Police Patrol - DPD,Fire Inspection - DFR,Flooded Roadway Warning System - DWU,Flooded Roadway Warning System - TWM,Flooding - Emergency - PBW,Floodplain Project Inquiry - DWU,Floodplain Project Inquiry - TWM,Food Borne Illness - CCS,Garage Sale - CCS,Graffiti City Streets & Bridges - PBW,Graffiti Private Property - CCS,Graffiti Traffic Sign - TRN,Graffiti Traffic Sign/Signal - TRN,Graffiti Traffic Signal - TRN,Group Home Complaint - CCS,Guardrail - New - TRN,Guardrail Repair - Hazardous - PBW,Guardrail Repair - Routine - PBW,Hand Bills/Fliers Complaint - CCS,Handicap Parking Violation - DPD,High Water Flooded Roadway Alarm Warning System - PBW,High Weeds,High Weeds - CCS,Historic/Conservation District Violation - SDC,Homeless Encampment - OHS,Homeless Meal Event - CCS,Housing & Neighborhood Revitalization � HOU,Illegal Dump Monitoring - CCS,Illegal Dumping - CCS,Illegal Dumping Sign - CDS,Illegal Dumping Sign - CTS,Illegal Dumping Urgent - OEQS,Illegal Dumping Urgent - TWM,Illegal Fence - CCS,Illegal Garbage/Placement -CCS,Illegal Land Use - CCS,Illegal Outside Storage - CCS,Illegal Removal of Protected Tree - SDC,Illegal Spray Painting - DFR,Illegal Vending - CCS,Inlet/Storm Drain Cleaning - DWU,Inlet/Storm Drain Cleaning - TWM,Inlet/Storm Drain Stopped Up - Hazardous - DWU,Inlet/Storm Drain Stopped Up - Hazardous - TWM,Interagency - PBW,Junk Motor Vehicle - CCS,Library Concerns - LIB,Lid Cover Broken - Routine - PBW,Lid Cover Broken/Missing - Hazardous - PBW,Life Hazard - CCS,Light Glare - CCS,Litter - CCS,Lock/Unlock Knox Lock or Box - DFR,Locked/Blocked Exit - DFR,MOWmentum Program - PBW,Median/Right of Way Maintenance - PBW,Miscellaneous Service Request - 311,Mobile Food Complaint - CCS,Mobility Planning - TRN,Mosquito - Beekeeper Notification - CCS,Mosquito - Do Not Spray - CCS,Mosquitoes - CCS,Motor Vehicle Idling - CDS,Motor Vehicle Idling - CTS,Narcotics/Vice Complaint - DPD,New Street/Sidewalk/Alley - PBW,No Building Permit - CCS,No House Number�- CCS,Noise Pollution Complaint�- CCS,Objects Dropped in Inlet - Hazardous - PBW,Obstruction Alley/Sidewalk/Street - CCS,Obstruction Corner�Visibility - CCS,Occupancy Load Violation - DFR,Open and Vacant Structure - CCS,Operation Beautification Registration - PNV,Oversized Commercial Vehicle - DPD,Oversized Vehicle - CCS,Panhandling - DPD,Park Maintenance/Misc - PKR,Parking - Report a Violation - TRN,Parking - Valet Complaint - TRN,Parking Unapproved Surface - CCS,Parking in Fire Lane/ Fire Hydrants - DFR,Paving Reconstruction Project - PBW,Paving Street Resurface Program - PBW,Pay Day Lending Complaint - CCS,Pay Lot Booting - AVI,Pool Complaint - CCS,Pot Hole - Hazardous - PBW,Pot Hole - Routine - PBW,Private Development Coordination - SDC,Railroad Crossing Repair - PBW,Resident Only Parking Permit - TRN,Restaurant/Food Complaint - CCS,Risk Management Claim Form Request - RSK,Road Hump/Speed Bump Request - TRN,Rodents Complaint - CCS,SPSVSNOT Sanitation Roll Cart Maintenance/Delivery - SAN,Sand Removal Request - PBW,Sanitation Billing - SAN,Sanitation Commercial Roll Cart Services - SAN,Sanitation Compliment/Complaint - SAN,Sanitation Litter Cans - SAN,Sanitation Missed Bulk/Brush - SAN,Sanitation Missed Garbage - SAN,Sanitation Missed Recycle - SAN,Sanitation Missed Service - SAN,Sanitation Pack Out/Helping Hands - SAN,Sanitation Property Damage - SAN,Sanitation Roll Cart Maintenance/Delivery - SAN,Sanitation Same Day Missed Collection - SAN,School Crossing Guard - CDS,School Crossing Guard - CTS,Scooter Share - TRN,Sewage Discharge - DWU,Sewage Discharge - OEQS,Sewage Discharge - TWM,Sewer Problems - DWU,Sewer Problems - WTR,Shopping Cart Routine Pickup - PBW,Shopping Carts - PBW,Sidewalk Replacement Program - PBW,Sidewalk Utility Obstruction - PBW,Sidewalk Violations Hazardous-CCS,Signs�- CCS,Single Family Rental Inspection - CCS,Single Family Rental Needs Registration - CCS,Smoke Detector Request - DFR,Smoking Violation - CCS,Snow/Ice Sanding - Hazardous - PBW,Special Events Permit Request - CES,Speed Limit Change Request - TRN,Steel Plates in Street - PBW,Storm Brush/Debris - SAN,Storm Drainage/Flooding Complaint - DWU,Storm Drainage/Flooding Complaint - TWM,Storm Sewer Line Locate - DWU,Storm Sewer Line Locate -TWM,Storm Water Construction Site Urgent�- OEQS,Storm Water Construction Site Urgent�- TWM,Storm Water Industrial Site Urgent - OEQS,Street Lighting - Maintenance- TRN,Street Lighting- New/Relocation - TRN,Street Repair - Routine - PBW,Street Spillage/Debris in Right of Way - Hazardous - PBW,Street Sweeping - TRN,Streets Referral Pickup - SAN,Substandard Structure - CCS,Survey Questions - PBW,Swimming Pool Discharge - OEQS,Swimming Pool Discharge - TWM,TEST - CRM,TEST - Code Concern - CCS - TEST,TEST CRM,TESTCRM,Test CRM,Towing Complaint - AVI,Traffic - Construction Signs - PBW,Traffic - Construction Signs - TRN,Traffic - Street Closure - TRN,Traffic Markings - Broken Traffic Button - TRN,Traffic Markings - Maintenance - TRN,Traffic Markings - New - TRN,Traffic Sign - Knockdown,Traffic Sign - Knockdown - TRN,Traffic Sign - Knockdown Follow-up - TRN,Traffic Sign - Maintenance (Other) - TRN,Traffic Sign - New - TRN,Traffic Sign - Other Dispatch - TRN,Traffic Sign - Visibility Obstruction - TRN,Traffic Sign/Signal - New - TRN,Traffic Signal - All Out - TRN,Traffic Signal - Bulb Out/NonConflict Hd Trn,Traffic Signal - Bulb Out/NonConflict Hd Trn VO,Traffic Signal - Bulb Out/NonConflict Hd Trn VO - TRN,Traffic Signal - Flashing - TRN,Traffic Signal - Head Turn (Conflicting) - TRN,Traffic Signal - Knockdown - TRN,Traffic Signal - New - TRN,Traffic Signal - Other Dispatch - TRN,Traffic Signal - School Flasher Maintenance - TRN,Traffic Signal - Stuck - TRN,Traffic Signal - Timing - TRN,Traffic Signal -�Visibility Obstruction�- TRN,Traffic Signals - Dispatch - TRN,Traffic Violations (Chronic) - DPD,Transportation Complaint - AVI,Tree Down/Low Limbs - PBW,Trinity River Levee Maintenance/Mowing - DWU,Trinity River Levee Maintenance/Mowing - TWM,Trinity Watershed Management General - TWM,Utility Complaint/Information - OBS,Utility Cut/Hazardous - PBW,Utility Cut/Routine - PBW,Vehicle Towed/Booted - CDS,Visibility Obstruction - Hazardous - PBW,Visibility Obstruction - PBW,Waste/Fraud/Abuse - AUD,Water Conservation Violation - CCS,Water Payments & Billing Inquiry - 311,Water Pollution Urgent - DWU,Water Pollution Urgent - OEQS,Water Pollution Urgent - TWM,Water Questions - 311,Water/Wastewater Line Locate - 311,Wheel Chair Ramp/Curb Cuts - PBW,Yard Waste - OEQS,Yard Waste - TWM,public works,traffic sign maintenance
48113005000,62,3,0,0,3,0,0,4,0,0,7,56,8,11,60,78,20,7,3,0,0,1,0,0,0,0,0,0,22,1,29,3,0,8,0,0,3,12,0,0,2,7,0,0,3,5,0,15,0,0,0,0,0,0,0,0,0,11,50,14,1,1,1,21,1,0,0,0,0,0,2,2,0,87,4,3,5,1,0,0,0,0,2,0,11,63,0,6,0,0,0,27,0,2,1,0,9,55,13,28,0,0,1,2,0,1,0,0,12,0,0,2,8,0,66,0,0,0,1,8,0,0,0,0,0,0,0,5,0,3,15,1,0,76,5,0,12,1,0,0,4,6,47,0,6,0,0,0,0,0,0,16,39,0,0,0,3,0,4,0,0,0,17,3,60,3,6,201,46,154,1,3,134,23,0,0,0,0,0,0,5,1,2,0,5,0,7,153,10,19,3,0,0,0,0,1,13,6,0,11,0,1,0,0,4,0,13,8,1,0,33,0,0,0,0,0,0,0,0,0,1,0,0,0,5,1,0,9,4,20,3,1,1,20,10,3,1,16,58,8,2,2,50,2,2,26,0,0,9,0,30,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,16,152,1,0,0,0,0
48113005100,28,1,0,0,0,0,0,3,0,0,8,28,6,10,35,42,21,7,1,0,1,0,0,0,0,0,0,0,18,1,37,0,0,4,0,1,5,14,0,0,4,7,0,0,1,1,0,15,0,0,0,0,0,0,0,0,4,8,26,9,3,2,0,14,0,0,0,0,0,0,0,6,0,16,1,6,1,1,0,0,0,1,0,0,6,94,1,1,0,0,0,21,0,0,0,0,3,68,11,34,0,0,1,3,1,0,0,0,15,0,1,4,4,0,47,0,0,0,4,3,0,0,0,0,0,0,0,8,3,10,15,2,0,94,2,0,4,0,0,0,0,0,41,0,17,0,0,0,0,0,0,6,17,0,0,0,2,0,3,1,0,0,12,1,60,2,4,123,112,145,2,4,109,18,4,2,1,0,0,0,1,0,2,1,3,0,0,144,4,14,4,0,0,0,0,0,9,2,0,11,2,0,0,0,6,4,12,6,1,0,26,0,0,0,0,0,0,0,0,0,2,1,0,0,0,3,0,7,0,11,2,0,0,3,5,0,0,9,8,1,1,1,21,9,0,2,0,0,5,0,11,0,0,0,0,3,3,0,1,5,1,2,0,0,0,0,8,77,0,0,0,0,0
48113005200,117,6,0,0,0,0,1,5,0,0,5,40,14,12,64,66,23,9,2,0,0,9,0,0,2,0,0,0,21,1,54,0,0,5,0,0,2,8,0,0,1,5,0,0,2,11,0,16,0,1,0,2,0,0,0,1,0,9,64,17,1,4,5,23,1,0,0,0,0,0,0,7,0,17,1,6,0,0,0,0,0,0,3,0,12,86,5,1,0,0,0,36,2,0,0,0,1,15,10,25,0,0,0,8,0,0,1,1,14,0,2,2,1,0,88,0,0,0,7,9,1,1,0,0,3,0,0,1,6,19,2,2,0,185,2,0,14,0,0,4,1,5,53,0,19,0,0,0,0,0,0,5,8,0,0,1,2,1,9,3,0,0,31,6,48,0,12,125,106,127,1,0,186,22,3,0,1,0,0,0,3,0,15,1,2,0,0,58,17,38,10,0,1,0,0,0,16,2,0,16,0,0,0,0,6,7,7,6,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,21,4,0,1,7,4,0,2,3,5,1,0,2,12,10,0,1,0,0,4,0,29,0,0,0,1,0,0,0,1,0,0,7,1,0,0,0,11,73,0,2,0,0,0
48113005300,99,3,4,0,2,0,0,3,0,0,8,59,12,22,80,124,44,12,4,0,0,3,0,0,0,0,0,0,31,3,46,1,0,11,0,2,2,9,0,0,5,13,0,0,3,5,0,24,0,0,0,0,0,0,0,3,0,17,119,20,0,2,1,34,0,0,0,4,0,0,0,21,0,29,2,1,1,0,0,0,0,0,0,0,9,116,3,7,0,1,0,26,0,0,0,0,6,2,38,41,1,1,3,6,1,3,1,0,23,0,1,5,4,3,124,0,0,0,1,16,1,1,0,1,3,0,0,15,0,21,0,6,0,135,5,0,6,0,0,3,0,0,71,0,24,0,0,0,0,0,1,20,15,0,1,0,0,0,4,1,0,0,34,13,66,0,13,229,98,119,1,3,277,28,1,1,0,0,0,0,1,0,3,1,11,0,1,66,18,44,7,0,0,0,1,0,15,2,0,5,2,0,0,0,1,1,19,8,0,0,19,0,0,0,0,0,0,0,0,0,1,0,0,0,4,3,0,9,6,12,4,0,1,3,0,0,0,2,4,0,0,0,3,3,0,1,0,0,12,1,21,0,0,0,2,0,1,0,2,4,0,3,1,0,0,0,26,82,1,8,0,0,0
48113005400,62,3,0,0,5,0,0,2,0,0,15,87,13,35,92,141,36,15,9,0,0,4,0,0,0,3,0,0,83,3,91,2,0,10,1,1,8,10,1,1,5,12,1,0,3,3,1,64,0,0,0,0,0,3,0,0,0,15,147,15,3,2,3,32,0,0,0,1,0,0,0,14,3,71,4,9,1,0,1,0,1,0,0,0,52,265,0,14,0,0,0,83,1,1,1,0,19,93,43,300,0,1,0,3,0,1,0,0,130,0,0,0,5,0,369,0,0,0,16,10,1,1,0,1,3,0,0,8,3,28,32,0,1,241,5,0,8,2,0,3,1,13,82,0,62,0,1,0,0,0,0,13,10,0,0,0,3,3,6,0,0,0,40,2,56,0,24,98,24,84,7,6,235,43,0,0,7,0,1,0,2,0,2,0,8,0,2,108,10,81,28,0,0,0,3,0,29,8,2,20,0,0,0,0,4,2,15,11,1,0,149,0,0,0,0,0,0,0,0,0,3,0,0,0,2,1,1,31,11,71,5,1,4,3,7,1,0,5,8,7,1,2,25,5,0,10,0,0,14,1,59,0,0,0,1,0,1,0,1,0,0,2,1,0,0,0,29,196,0,1,0,0,0
48113005500,40,4,0,0,0,1,3,2,0,0,13,92,6,28,77,151,14,11,2,0,1,2,0,0,0,12,1,0,58,1,44,1,0,2,0,0,30,22,0,0,3,22,0,0,4,2,0,49,0,0,0,1,0,6,0,3,0,12,84,17,4,3,1,39,0,1,0,0,0,0,0,6,2,26,0,2,0,0,0,0,0,0,0,0,61,411,0,11,1,1,0,122,1,1,0,0,37,20,39,128,0,0,0,7,1,2,1,0,21,0,2,2,9,0,560,1,0,0,15,14,1,0,0,0,6,0,0,18,4,14,19,3,1,300,4,0,30,0,0,0,1,6,146,2,70,0,0,1,0,0,0,14,11,0,0,1,5,0,5,0,0,0,31,13,62,0,22,104,14,121,2,3,243,32,0,0,0,0,0,0,4,0,0,1,4,0,0,60,13,18,317,1,0,0,0,0,31,4,2,19,1,0,0,0,2,7,25,16,2,0,161,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,24,9,26,2,1,3,2,9,0,0,3,38,1,1,0,30,7,0,0,1,0,3,0,48,0,0,0,0,1,0,0,2,1,1,2,0,0,0,0,24,190,2,2,0,0,0
48113005600,73,1,0,0,0,0,2,5,0,0,13,98,12,32,81,95,66,25,4,0,0,3,0,0,0,4,0,0,32,3,44,7,0,1,1,1,11,13,0,0,5,19,0,0,5,11,0,30,0,0,0,0,0,1,0,0,0,15,106,13,1,4,5,16,0,0,0,3,0,0,1,22,0,16,1,1,2,1,0,0,0,0,0,0,15,205,0,5,0,1,1,58,2,0,0,0,7,17,39,60,0,0,3,2,1,2,0,0,24,0,2,1,4,0,196,0,0,0,0,4,0,0,0,0,3,0,0,12,4,15,6,2,1,133,5,1,3,1,0,2,6,10,98,0,18,1,0,0,0,0,0,26,23,0,0,2,1,1,11,1,0,0,34,6,63,2,18,68,19,86,3,4,318,59,0,0,1,0,0,0,1,0,0,0,4,0,2,56,1,22,14,0,0,0,0,0,17,0,0,7,6,0,0,0,2,1,22,16,1,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,16,16,21,3,3,9,6,4,0,0,2,13,3,3,0,20,18,2,2,0,0,5,0,20,0,0,0,0,0,1,0,2,1,0,0,1,0,0,0,32,161,0,2,0,0,0
48113005700,56,2,0,0,1,0,0,1,0,0,24,130,9,48,85,151,29,25,12,0,2,1,0,0,0,5,0,0,68,2,53,1,0,6,0,0,15,9,0,0,11,22,0,0,5,2,0,52,0,0,0,1,1,3,1,5,0,14,125,22,1,2,1,28,0,0,0,3,0,0,1,1,0,22,4,2,0,0,1,1,2,0,0,0,104,535,0,8,0,1,0,96,2,0,0,0,18,62,134,144,0,0,2,9,0,1,0,0,15,0,1,5,6,1,804,2,0,0,5,3,0,1,0,0,8,0,0,17,4,14,7,1,0,190,3,0,35,0,0,8,0,3,87,0,68,0,1,1,0,0,0,13,17,1,0,0,10,0,7,0,0,0,39,5,46,0,19,104,16,74,13,4,231,35,0,1,1,0,0,0,3,0,1,0,5,0,1,142,3,16,22,0,0,0,0,1,26,8,0,14,6,0,0,0,6,5,29,19,1,0,173,0,0,0,0,0,0,0,0,0,1,0,0,0,4,1,3,13,12,16,4,1,2,4,11,0,0,7,29,0,1,1,19,1,3,8,0,0,5,2,32,0,0,0,0,2,6,0,1,0,0,0,0,0,0,0,31,151,0,2,0,0,0
48113005901,65,3,0,0,1,0,0,3,0,0,12,128,6,54,77,159,28,40,7,0,0,0,0,0,0,4,0,0,56,2,58,0,0,13,1,0,3,14,0,0,4,31,0,0,2,10,0,35,0,0,0,0,0,2,0,1,1,20,120,17,1,2,5,35,1,0,0,0,0,0,1,13,0,5,0,1,0,0,0,1,1,1,0,0,61,276,0,2,0,0,0,90,0,0,0,0,8,17,34,47,0,0,0,13,1,3,0,0,28,0,2,6,4,1,224,0,0,0,10,3,0,0,0,0,3,0,0,35,5,14,7,0,1,116,5,0,15,1,0,3,0,28,60,0,56,0,1,0,0,0,0,20,14,0,0,0,6,1,9,0,0,0,37,4,47,1,16,106,35,75,5,6,268,47,2,0,0,0,0,0,4,0,2,1,2,0,0,58,4,49,49,2,1,0,0,0,27,0,0,4,0,0,0,0,3,7,26,13,0,0,46,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,21,14,16,1,1,2,2,5,2,4,5,44,4,2,4,26,15,0,2,0,0,7,0,27,0,0,0,2,0,2,0,3,2,0,0,4,0,0,0,35,58,1,1,0,0,0
48113005902,27,6,0,1,0,0,0,0,1,0,11,70,7,17,36,65,18,13,8,1,0,1,0,1,0,1,0,0,18,1,27,0,0,1,1,1,6,5,0,0,4,15,0,0,1,2,0,15,0,0,0,2,0,8,0,1,0,6,47,7,0,1,2,18,0,0,0,0,0,0,0,5,0,4,0,1,0,0,0,0,0,0,0,0,20,143,0,3,0,1,0,27,1,1,0,0,2,10,56,40,0,0,2,4,0,0,0,0,20,0,0,1,3,0,220,0,0,0,3,4,0,0,0,0,3,0,0,6,0,6,0,2,0,296,1,0,2,0,0,1,0,3,44,0,48,0,0,1,0,0,0,12,18,0,0,0,1,2,3,1,0,0,15,1,23,0,12,39,16,31,5,0,144,15,0,0,1,0,0,0,0,0,2,0,2,0,0,79,10,13,19,0,1,0,0,0,23,0,0,4,0,0,0,0,3,1,21,11,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,2,9,1,1,0,3,2,0,1,6,9,2,0,3,15,5,0,2,1,0,3,0,22,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,17,43,10,1,0,0,0
48113006001,52,11,0,0,0,0,1,0,0,0,11,42,11,24,51,60,7,11,1,0,0,1,0,0,0,0,0,0,5,1,44,0,1,8,0,0,0,12,0,0,0,3,0,1,5,4,0,5,0,0,0,0,0,1,0,1,0,7,48,11,0,1,0,63,0,0,0,0,0,0,0,3,1,3,1,2,1,0,0,0,0,0,0,0,23,61,0,11,0,3,0,16,1,1,0,0,3,6,6,59,1,1,0,2,0,0,0,0,13,0,1,1,3,0,128,0,0,0,6,1,0,0,0,0,2,0,0,7,0,9,6,6,0,80,4,1,2,3,0,1,21,0,98,0,82,0,0,1,0,0,0,7,11,0,0,0,0,1,4,0,0,0,8,1,11,0,14,101,6,68,0,0,143,16,2,0,1,0,0,0,1,0,5,1,3,0,0,43,3,9,13,0,0,0,0,0,10,0,0,2,0,0,0,0,2,1,21,4,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,18,2,27,1,1,2,5,1,0,0,2,17,2,1,0,7,4,0,4,0,0,4,0,10,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,15,70,3,0,0,0,0
48113006002,19,34,2,0,1,0,0,6,0,0,7,35,5,26,22,48,4,12,2,2,0,3,0,0,0,2,1,0,7,0,5,1,1,3,0,0,3,3,0,0,3,14,0,0,2,6,1,4,0,1,0,0,0,0,0,0,0,7,28,12,0,6,2,15,1,1,0,1,0,0,3,0,0,5,0,2,0,4,0,1,0,0,0,2,4,46,0,9,0,0,0,23,0,0,0,0,3,2,18,6,0,0,0,2,0,0,0,0,3,0,0,2,3,0,69,0,0,0,3,3,0,0,1,0,3,0,0,4,0,3,1,4,1,20,0,0,8,3,0,4,1,7,20,0,5,1,0,0,0,0,0,10,10,0,0,0,7,0,0,0,0,0,4,0,9,0,3,5,7,7,2,7,27,3,1,0,0,0,0,0,1,1,0,0,0,0,0,41,0,12,4,1,0,0,0,0,2,0,0,7,0,1,0,0,2,3,8,6,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,5,6,3,0,0,6,5,1,2,3,16,0,0,1,15,0,3,3,0,0,2,0,8,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,9,142,1,0,0,0,0
48113006100,61,42,0,0,0,0,0,15,0,0,17,38,9,21,61,55,17,12,2,3,0,0,0,0,0,1,0,0,14,0,48,0,0,12,1,0,3,12,0,1,4,15,0,0,1,0,0,10,0,7,0,0,1,5,2,7,4,2,61,8,0,12,0,50,0,0,0,2,0,0,0,1,0,7,1,0,1,2,0,0,0,0,0,0,13,71,0,9,0,0,0,76,2,0,0,0,3,3,8,20,0,0,1,2,0,0,0,0,8,0,1,1,8,2,123,0,2,0,9,9,0,0,0,0,5,0,0,13,1,5,0,1,0,81,3,0,1,2,0,0,16,22,59,0,9,0,0,0,0,0,0,15,17,0,0,0,7,0,2,0,0,0,24,1,77,0,11,168,47,130,2,15,145,23,0,0,1,0,0,0,2,0,0,0,0,0,2,43,1,12,13,0,0,0,0,0,21,2,0,5,0,0,0,0,1,6,16,11,0,1,76,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,7,0,0,0,7,2,0,0,2,13,0,1,1,11,9,1,1,0,0,2,1,12,1,0,0,0,1,3,0,0,1,0,3,0,0,0,0,14,103,0,1,0,0,0
48113006200,70,21,0,0,3,0,0,3,0,0,5,48,11,33,82,78,29,12,9,0,0,0,0,0,0,0,0,1,31,2,68,1,0,12,1,0,1,13,0,1,4,15,0,0,8,10,0,19,0,2,0,1,0,1,0,1,0,14,78,13,0,3,4,44,1,0,0,3,0,0,0,26,6,13,0,3,0,2,1,0,2,0,3,0,9,78,0,5,0,1,0,30,0,1,0,0,6,16,14,35,0,0,1,9,1,5,0,0,21,0,0,4,4,0,84,0,0,0,8,17,0,0,0,0,5,0,0,4,2,12,6,5,1,73,2,0,8,4,0,5,10,11,95,1,24,0,0,0,0,0,0,11,46,1,1,0,5,3,3,1,0,0,19,1,32,1,14,155,53,132,1,3,156,30,0,0,0,0,1,0,1,1,9,4,3,1,1,39,8,18,20,1,0,0,0,0,29,2,4,10,0,0,0,0,5,6,20,8,0,0,45,0,0,0,0,1,0,0,0,0,4,0,0,0,4,0,0,25,6,18,10,0,1,15,4,2,0,8,27,3,5,3,13,5,0,21,0,0,17,1,40,0,0,0,1,0,0,0,0,2,1,7,3,0,0,0,16,133,3,2,0,0,0
48113006301,71,0,0,0,1,0,0,3,0,0,15,66,10,22,56,97,30,10,1,0,0,2,0,0,0,0,0,0,19,2,39,0,0,3,0,0,2,14,0,0,2,8,0,0,4,1,0,11,0,0,0,0,0,0,0,2,4,6,85,12,2,0,1,18,0,0,0,0,0,0,0,43,0,3,0,1,1,0,0,0,1,1,2,0,10,107,0,6,0,0,0,14,0,0,0,0,2,3,6,24,0,0,2,4,3,1,2,0,18,0,0,1,0,4,81,0,0,0,1,12,0,0,0,0,1,0,0,7,1,13,5,4,0,234,1,0,2,0,1,4,0,40,112,0,21,0,0,0,0,0,0,22,17,0,0,0,1,1,7,0,0,0,22,1,78,1,8,181,104,108,1,14,210,55,0,1,0,0,1,0,1,0,3,1,8,2,1,86,5,23,6,0,0,0,0,0,25,2,0,8,0,0,0,0,4,3,14,9,0,0,13,0,1,0,0,0,0,0,0,1,0,0,0,0,5,1,0,6,3,22,3,0,2,5,2,0,0,0,14,1,2,0,12,7,1,0,0,0,6,0,24,0,0,0,2,0,2,0,3,1,0,0,0,1,0,0,18,35,1,1,0,0,0
48113006302,64,0,0,0,0,0,0,1,0,0,4,47,14,31,67,112,32,8,9,0,0,1,0,0,0,0,0,0,25,1,63,0,0,9,0,0,5,9,0,0,1,18,0,0,3,9,0,22,0,3,0,2,0,5,0,1,0,15,96,10,4,1,1,27,0,0,0,9,0,0,0,15,1,9,1,2,0,0,4,0,3,0,0,0,6,102,0,2,0,0,0,14,0,0,0,0,4,7,5,27,0,0,0,6,1,5,1,0,21,0,0,1,0,0,50,0,0,0,8,8,0,0,0,10,4,0,0,3,0,18,3,2,0,161,5,0,6,4,0,1,0,13,46,0,14,0,0,0,0,0,0,12,20,0,0,0,0,2,2,1,0,0,23,9,44,0,5,170,72,139,0,0,147,31,1,0,1,0,1,0,3,0,3,3,4,0,0,43,4,19,4,0,0,0,0,0,13,4,0,4,0,0,0,0,1,2,7,3,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,10,4,24,1,0,4,1,2,0,1,0,16,2,2,0,3,1,0,0,0,0,3,0,16,0,0,0,3,0,0,0,2,0,0,1,0,6,0,0,12,22,0,5,0,0,0
48113006401,30,0,0,0,0,0,1,0,0,0,4,28,5,11,28,42,7,8,1,0,0,2,0,0,1,0,0,0,10,0,16,0,0,1,0,0,4,6,0,0,2,4,0,0,4,3,0,6,0,0,0,0,0,3,0,1,0,2,33,5,2,0,2,11,0,0,0,2,0,0,0,5,0,5,1,1,2,0,0,0,0,0,0,0,1,55,0,0,0,3,0,11,0,0,0,0,1,0,8,12,0,0,2,3,0,1,0,0,13,0,0,0,1,1,31,0,0,0,4,8,0,0,0,0,0,0,0,4,2,2,1,2,0,58,0,0,1,0,0,0,0,0,23,0,7,0,1,0,0,0,0,5,9,0,1,0,0,1,1,0,0,0,9,0,17,0,4,53,26,17,1,0,75,16,1,1,1,0,0,0,0,0,4,2,0,0,0,11,2,5,4,0,0,0,0,1,6,0,0,1,0,0,0,0,0,1,13,2,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,0,8,3,0,0,5,0,0,0,4,21,3,0,1,8,5,3,8,0,0,26,0,10,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,18,2,1,0,0,0
